"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-02 20:27:56","BIA","REGISTRO","","","2099","119","","","","1","0","0","0","","",""
"2023-04-02 20:28:00","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","123","164","","","","","","","1","0"
"2023-04-02 20:28:06","BIA","REGISTRO","","","2119","120","","","","1","0","0","0","","",""
"2023-04-02 20:32:52","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","124","164","","","","","","","1","0"
"2023-04-02 20:33:13","BIA","REGISTRO","","","2139","121","","","","1","0","0","0","","",""
"2023-04-02 20:34:44","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","125","164","","","","","","","1","0"
"2023-04-02 20:36:53","BIA","REGISTRO","","","2159","122","","","","1","0","0","0","","",""
"2023-04-02 20:37:04","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","126","164","","","","","","","1","0"
"2023-04-02 20:37:25","BIA","REGISTRO","","","2167","123","","","","0","0","0","1","","",""
"2023-04-02 20:39:19","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","126","165","","","","","","","0","1"
"2023-04-02 20:39:24","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","127","166","","","","","","","1","0"
"2023-04-02 20:39:25","BIA","REGISTRO","","","2187","124","","","","1","0","0","0","","",""
"2023-04-02 20:39:35","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","128","166","","","","","","","1","0"
"2023-04-02 20:39:35","BIA","REGISTRO","","","2207","125","","","","1","0","0","0","","",""
"2023-04-02 20:41:37","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","128","167","","","","","","","0","1"
"2023-04-02 20:41:42","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","129","167","","","","","","","1","0"
"2023-04-02 20:41:47","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","129","168","","","","","","","0","1"
"2023-04-02 20:50:02","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","130","168","","","","","","","1","0"
"2023-04-02 20:50:07","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","131","168","","","","","","","1","0"
"2023-04-02 20:50:10","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","132","168","","","","","","","1","0"
